Condition,Comment,Station,Line,Date,Shift,Downtime,StartTime,DowntimeMinutes,EndTime
Ms,MS0624 Durchstiegskontrolle / Pin Check PCB,Pcb,E08Usv01-Vm,"23.05.2024, 23:41:49 ",Nacht,00:11:49,2024-05-23 23:41:49+02:00,11.816666666666666,2024-05-23 23:53:38.000000002+02:00
Ms,MS0620 Neues Fehlerbild,Pcb,E08Usv01-Vm,"07.09.2024, 08:11:29 ",Früh,00:11:29,2024-09-07 08:11:29+02:00,11.483333333333333,2024-09-07 08:22:57.999999998+02:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"20.08.2024, 02:39:41 ",Nacht,00:09:41,2024-08-20 02:39:41+02:00,9.683333333333334,2024-08-20 02:49:21.999999998+02:00
W,RM0303 Elektrodenwechsel,Kontaktieren,E08Usv01-Vm,"06.09.2024, 15:26:24 ",Spät,00:26:24,2024-09-06 15:26:24+02:00,26.4,2024-09-06 15:52:48+02:00
Ms,MS0344 Stanze n.i.O. / Kantaktband vertaktet oder Vorschub n.i.O.,Kontaktieren,E08Usv01-Vm,"07.01.2025, 17:19:11 ",Spät,00:19:11,2025-01-07 17:19:11+01:00,19.183333333333334,2025-01-07 17:38:21.999999998+01:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"30.05.2024, 03:40:24 ",Nacht,00:10:24,2024-05-30 03:40:24+02:00,10.4,2024-05-30 03:50:48+02:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"10.01.2024, 02:34:43 ",Nacht,00:04:43,2024-01-10 02:34:43+01:00,4.716666666666667,2024-01-10 02:39:26.000000002+01:00
R,MS0301 Taktzeit wird nicht erreicht --> Senswork zu langsam,Kontaktieren,E08Usv01-Vm,"14.01.2024, 20:09:59 ",Spät,00:09:59,2024-01-14 20:09:59+01:00,9.983333333333333,2024-01-14 20:19:57.999999998+01:00
R,RM0303 Elektrodenwechsel,Kontaktieren,E08Usv01-Vm,"27.03.2024, 02:40:50 ",Nacht,00:10:50,2024-03-27 02:40:50+01:00,10.833333333333334,2024-03-27 02:51:39.999999998+01:00
Ms,MS0306 Handling (Roboter / Greifer / Achssystem ...) Problem,Kontaktieren,E08Usv01-Vm,"13.01.2025, 06:00:00 ",Früh,00:45:00,2025-01-13 06:00:00+01:00,45.0,2025-01-13 06:45:00+01:00
Ms,MS0923 Rütteltopf Material aus Bunker wird nicht ausreichend gefördert,Ringmontage,E08Usv01-Em,"26.07.2024, 01:46:39 ",Nacht,00:16:39,2024-07-26 01:46:39+02:00,16.65,2024-07-26 02:03:18+02:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"23.02.2024, 01:38:42 ",Nacht,00:08:42,2024-02-23 01:38:42+01:00,8.7,2024-02-23 01:47:24+01:00
Ms,"MS0318 WT Transportfehler (verklemmt, ...)",Kontaktieren,E08Usv01-Vm,"19.06.2024, 06:10:47 ",Früh,00:10:47,2024-06-19 06:10:47+02:00,10.783333333333333,2024-06-19 06:21:33.999999998+02:00
Ms,MS0608 PLC (SPS) Ablauffehler. WT geleert und gelöscht,Pcb,E08Usv01-Vm,"05.06.2024, 15:43:53 ",Spät,00:43:53,2024-06-05 15:43:53+02:00,43.88333333333333,2024-06-05 16:27:45.999999998+02:00
Ms,MS0337 Lötstelle nio,Kontaktieren,E08Usv01-Vm,"26.04.2024, 03:08:43 ",Nacht,00:38:43,2024-04-26 03:08:43+02:00,38.71666666666667,2024-04-26 03:47:26.000000002+02:00
Ms,MS0343 Stanze n.i.O. / Leiterplatten Winkel,Kontaktieren,E08Usv01-Vm,"04.04.2024, 07:55:59 ",Früh,00:55:59,2024-04-04 07:55:59+02:00,55.983333333333334,2024-04-04 08:51:57.999999998+02:00
R,RM0301 Rüstung Kontaktband,Kontaktieren,E08Usv01-Vm,"05.03.2024, 22:18:40 ",Spät,00:03:40,2024-03-05 22:18:40+01:00,3.6666666666666665,2024-03-05 22:22:20.000000002+01:00
Ms,MS0928 Rütteltopf Ringe verklemmen in der Schiene Vereinzelung rechts,Ringmontage,E08Usv01-Em,"15.01.2025, 12:08:25 ",Früh,00:08:25,2025-01-15 12:08:25+01:00,8.416666666666666,2025-01-15 12:16:50.000000002+01:00
Ms,MS0932 Ringe verklemmen in der Vereinzelung rechts -> n.i.O Abwurf,Ringmontage,E08Usv01-Em,"13.03.2024, 10:01:40 ",Früh,00:01:40,2024-03-13 10:01:40+01:00,1.6666666666666665,2024-03-13 10:03:20.000000002+01:00
Ms,MS0320 PCB Leiterplatte nicht richtig im schlitten,Kontaktieren,E08Usv01-Vm,"31.01.2024, 17:10:55 ",Spät,00:10:55,2024-01-31 17:10:55+01:00,10.916666666666666,2024-01-31 17:21:50.000000002+01:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"22.01.2024, 17:11:54 ",Spät,00:11:54,2024-01-22 17:11:54+01:00,11.9,2024-01-22 17:23:48+01:00
W,WG0306 Shuttle ausgebaut und gereinigt,Kontaktieren,E08Usv01-Vm,"09.02.2024, 12:23:13 ",Früh,00:23:13,2024-02-09 12:23:13+01:00,23.216666666666665,2024-02-09 12:46:26.000000002+01:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"24.02.2024, 03:43:20 ",Nacht,00:13:20,2024-02-24 03:43:20+01:00,13.333333333333334,2024-02-24 03:56:39.999999998+01:00
Ms,MS0330 Pin Setzen n.i.O,Kontaktieren,E08Usv01-Vm,"05.07.2024, 15:10:50 ",Spät,00:10:50,2024-07-05 15:10:50+02:00,10.833333333333334,2024-07-05 15:21:39.999999998+02:00
Ms,MS0923 Rütteltopf Material aus Bunker wird nicht ausreichend gefördert,Ringmontage,E08Usv01-Em,"15.04.2024, 03:39:19 ",Nacht,00:09:19,2024-04-15 03:39:19+02:00,9.316666666666666,2024-04-15 03:48:38.000000002+02:00
Ms,MS0309 PLC (SPS) Laufzeitfehler / Timeout Senswork Timeout,Kontaktieren,E08Usv01-Vm,"25.07.2024, 03:45:00 ",Nacht,00:15:00,2024-07-25 03:45:00+02:00,15.0,2024-07-25 04:00:00+02:00
Ms,"MS0318 WT Transportfehler (verklemmt, ...)",Kontaktieren,E08Usv01-Vm,"08.08.2024, 16:16:33 ",Spät,00:16:33,2024-08-08 16:16:33+02:00,16.55,2024-08-08 16:33:06+02:00
R,RM0303 Elektrodenwechsel,Kontaktieren,E08Usv01-Vm,"26.11.2024, 10:11:23 ",Früh,00:11:23,2024-11-26 10:11:23+01:00,11.383333333333333,2024-11-26 10:22:45.999999998+01:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"21.11.2024, 00:36:53 ",Nacht,00:06:53,2024-11-21 00:36:53+01:00,6.883333333333333,2024-11-21 00:43:45.999999998+01:00
Ms,MS0324 Prüf-Softwarefehler,Kontaktieren,E08Usv01-Vm,"15.04.2024, 19:15:00 ",Spät,00:15:00,2024-04-15 19:15:00+02:00,15.0,2024-04-15 19:30:00+02:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"02.09.2024, 13:03:06 ",Früh,00:03:06,2024-09-02 13:03:06+02:00,3.1,2024-09-02 13:06:12+02:00
Ms,MS0920 Neues Fehlerbild,Ringmontage,E08Usv01-Em,"03.04.2024, 12:10:43 ",Früh,00:10:43,2024-04-03 12:10:43+02:00,10.716666666666667,2024-04-03 12:21:26.000000002+02:00
Ms,MS0929 Ringe werden nicht korrekt auf Abholposition links positioniert,Ringmontage,E08Usv01-Em,"10.01.2024, 20:21:21 ",Spät,00:21:21,2024-01-10 20:21:21+01:00,21.35,2024-01-10 20:42:42+01:00
Ms,MS0324 Prüf-Softwarefehler,Kontaktieren,E08Usv01-Vm,"16.08.2024, 07:06:40 ",Früh,00:06:40,2024-08-16 07:06:40+02:00,6.666666666666667,2024-08-16 07:13:20.000000002+02:00
Ms,MS0307 ITAC time out,Kontaktieren,E08Usv01-Vm,"14.10.2024, 21:07:14 ",Spät,00:07:14,2024-10-14 21:07:14+02:00,7.233333333333333,2024-10-14 21:14:27.999999998+02:00
Ms,MS0340 Lötzelle Achsposition n.i.O,Kontaktieren,E08Usv01-Vm,"10.01.2024, 15:00:00 ",Spät,01:00:00,2024-01-10 15:00:00+01:00,60.0,2024-01-10 16:00:00+01:00
Ms,MS0930 Ringe werden nicht korrekt auf Abholposition rechts positioniert,Ringmontage,E08Usv01-Em,"28.03.2024, 06:11:11 ",Früh,00:11:11,2024-03-28 06:11:11+01:00,11.183333333333334,2024-03-28 06:22:21.999999998+01:00
Ms,MS0930 Ringe werden nicht korrekt auf Abholposition rechts positioniert,Ringmontage,E08Usv01-Em,"16.02.2024, 10:11:26 ",Früh,00:11:26,2024-02-16 10:11:26+01:00,11.433333333333334,2024-02-16 10:22:51.999999998+01:00
W,RM0303 Elektrodenwechsel,Kontaktieren,E08Usv01-Vm,"21.07.2024, 03:35:31 ",Nacht,00:05:31,2024-07-21 03:35:31+02:00,5.516666666666667,2024-07-21 03:41:02.000000002+02:00
R,RM0302 Rüstung Lotpaste,Kontaktieren,E08Usv01-Vm,"14.05.2024, 23:35:00 ",Nacht,00:05:00,2024-05-14 23:35:00+02:00,5.0,2024-05-14 23:40:00+02:00
Ms,MS0337 Lötstelle nio,Kontaktieren,E08Usv01-Vm,"16.04.2024, 19:28:52 ",Spät,00:28:52,2024-04-16 19:28:52+02:00,28.866666666666667,2024-04-16 19:57:44.000000002+02:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"06.08.2024, 00:40:34 ",Nacht,00:10:34,2024-08-06 00:40:34+02:00,10.566666666666666,2024-08-06 00:51:08.000000002+02:00
R,RM0301 Rüstung Kontaktband,Kontaktieren,E08Usv01-Vm,"02.08.2024, 21:50:44 ",Spät,00:50:44,2024-08-02 21:50:44+02:00,50.733333333333334,2024-08-02 22:41:27.999999998+02:00
R,RM0301 Rüstung Kontaktband,Kontaktieren,E08Usv01-Vm,"04.07.2024, 02:43:22 ",Nacht,00:13:22,2024-07-04 02:43:22+02:00,13.366666666666667,2024-07-04 02:56:44.000000002+02:00
Ms,MS0347 Stanze n.i.O. / Neues Fehlerbild,Kontaktieren,E08Usv01-Vm,"15.04.2024, 14:45:32 ",Spät,00:45:32,2024-04-15 14:45:32+02:00,45.53333333333333,2024-04-15 15:31:03.999999998+02:00
W,WU0303 Optimierungen durch STB WZB Lieferant,Kontaktieren,E08Usv01-Vm,"28.03.2024, 07:34:42 ",Früh,00:34:42,2024-03-28 07:34:42+01:00,34.7,2024-03-28 08:09:24+01:00
Ms,MS0626 Nester werden nicht entladen/PCB Handling Hub Nio an Nest 8 QRAP 515,Pcb,E08Usv01-Vm,"29.05.2024, 00:51:43 ",Nacht,00:21:43,2024-05-29 00:51:43+02:00,21.716666666666665,2024-05-29 01:13:26.000000002+02:00
Ms,MS0626 Nester werden nicht entladen/PCB Handling Hub Nio an Nest 8 QRAP 515,Pcb,E08Usv01-Vm,"29.05.2024, 00:05:28 ",Nacht,00:35:28,2024-05-29 00:05:28+02:00,35.46666666666667,2024-05-29 00:40:56.000000002+02:00
Ms,MS0608 PLC (SPS) Ablauffehler,Pcb,E08Usv01-Vm,"11.01.2024, 01:34:46 ",Nacht,00:04:46,2024-01-11 01:34:46+01:00,4.766666666666667,2024-01-11 01:39:32.000000002+01:00
Ms,MS0609,Pcb,E08Usv01-Vm,"25.06.2024, 09:53:14 ",Früh,00:53:14,2024-06-25 09:53:14+02:00,53.233333333333334,2024-06-25 10:46:27.999999998+02:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"04.06.2024, 16:11:40 ",Spät,00:11:40,2024-06-04 16:11:40+02:00,11.666666666666666,2024-06-04 16:23:20.000000002+02:00
Ms,MS0308 PLC (SPS) Ablauffehler,Kontaktieren,E08Usv01-Vm,"29.05.2024, 13:08:16 ",Früh,00:08:16,2024-05-29 13:08:16+02:00,8.266666666666667,2024-05-29 13:16:32.000000002+02:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"07.05.2024, 12:07:06 ",Früh,00:07:06,2024-05-07 12:07:06+02:00,7.1,2024-05-07 12:14:12+02:00
Ms,MS0344 Stanze n.i.O. / Kantaktband vertaktet oder Vorschub n.i.O.,Kontaktieren,E08Usv01-Vm,"17.04.2024, 14:32:40 ",Spät,00:32:40,2024-04-17 14:32:40+02:00,32.666666666666664,2024-04-17 15:05:20.000000002+02:00
Ms,MS0304 Handling (Roboter / Greifer) Crash,Kontaktieren,E08Usv01-Vm,"06.09.2024, 00:37:02 ",Nacht,00:07:02,2024-09-06 00:37:02+02:00,7.033333333333333,2024-09-06 00:44:03.999999997+02:00
R,RM0303 Elektrodenwechsel,Kontaktieren,E08Usv01-Vm,"26.06.2024, 11:06:40 ",Früh,00:06:40,2024-06-26 11:06:40+02:00,6.666666666666667,2024-06-26 11:13:20.000000002+02:00
Ms,MS0624 Durchstiegskontrolle / Pin Check PCB,Pcb,E08Usv01-Vm,"15.04.2024, 09:03:53 ",Früh,00:03:53,2024-04-15 09:03:53+02:00,3.8833333333333333,2024-04-15 09:07:45.999999998+02:00
Ms,MS0308 PLC (SPS) Ablauffehler,Kontaktieren,E08Usv01-Vm,"23.06.2024, 22:00:00 ",Spät,01:00:00,2024-06-23 22:00:00+02:00,60.0,2024-06-23 23:00:00+02:00
Ms,MS0314,Kontaktieren,E08Usv01-Vm,"06.09.2024, 14:00:00 ",Spät,00:15:00,2024-09-06 14:00:00+02:00,15.0,2024-09-06 14:15:00+02:00
Ms,MS0327 Drahtposition auf Pin n.i.O,Kontaktieren,E08Usv01-Vm,"17.01.2024, 06:28:15 ",Früh,00:28:15,2024-01-17 06:28:15+01:00,28.25,2024-01-17 06:56:30+01:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"21.04.2024, 12:13:02 ",Früh,00:13:02,2024-04-21 12:13:02+02:00,13.033333333333333,2024-04-21 12:26:03.999999997+02:00
Ms,MS0345 Stanze n.i.O. / Allgemeine Verschmutzung,Kontaktieren,E08Usv01-Vm,"29.03.2024, 17:29:05 ",Spät,00:29:05,2024-03-29 17:29:05+01:00,29.083333333333332,2024-03-29 17:58:09.999999998+01:00
Ms,MS0608 PLC (SPS) Ablauffehler,Pcb,E08Usv01-Vm,"02.07.2024, 20:15:26 ",Spät,00:15:26,2024-07-02 20:15:26+02:00,15.433333333333334,2024-07-02 20:30:51.999999998+02:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"03.02.2024, 06:08:20 ",Früh,00:08:20,2024-02-03 06:08:20+01:00,8.333333333333334,2024-02-03 06:16:39.999999998+01:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"21.08.2024, 16:09:37 ",Spät,00:09:37,2024-08-21 16:09:37+02:00,9.616666666666667,2024-08-21 16:19:14.000000002+02:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"20.10.2024, 23:40:04 ",Nacht,00:10:04,2024-10-20 23:40:04+02:00,10.066666666666666,2024-10-20 23:50:08.000000002+02:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"08.01.2024, 10:15:00 ",Früh,00:15:00,2024-01-08 10:15:00+01:00,15.0,2024-01-08 10:30:00+01:00
W,RM0303 Elektrodenwechsel,Kontaktieren,E08Usv01-Vm,"05.11.2024, 21:09:10 ",Spät,00:09:10,2024-11-05 21:09:10+01:00,9.166666666666666,2024-11-05 21:18:20.000000002+01:00
W,WG0601 Wartung PCB geplant (WG),Pcb,E08Usv01-Vm,"04.12.2024, 14:00:00 ",Spät,00:15:00,2024-12-04 14:00:00+01:00,15.0,2024-12-04 14:15:00+01:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"22.01.2025, 07:20:01 ",Früh,00:20:01,2025-01-22 07:20:01+01:00,20.016666666666666,2025-01-22 07:40:02.000000002+01:00
Ms,MS0925 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung links,Ringmontage,E08Usv01-Em,"02.10.2024, 04:43:35 ",Nacht,00:13:35,2024-10-02 04:43:35+02:00,13.583333333333334,2024-10-02 04:57:09.999999998+02:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"23.02.2024, 18:08:20 ",Spät,00:08:20,2024-02-23 18:08:20+01:00,8.333333333333334,2024-02-23 18:16:39.999999998+01:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"24.06.2024, 02:36:40 ",Nacht,00:06:40,2024-06-24 02:36:40+02:00,6.666666666666667,2024-06-24 02:43:20.000000002+02:00
Ms,MS0345 Stanze n.i.O. / Allgemeine Verschmutzung,Kontaktieren,E08Usv01-Vm,"16.04.2024, 11:07:40 ",Früh,00:07:40,2024-04-16 11:07:40+02:00,7.666666666666667,2024-04-16 11:15:20.000000002+02:00
Ms,MS0920 Neues Fehlerbild (Not Halt),Ringmontage,E08Usv01-Em,"05.02.2025, 22:26:19 ",Spät,00:11:19,2025-02-05 22:26:19+01:00,11.316666666666666,2025-02-05 22:37:38.000000002+01:00
Ms,MS0930 Ringe werden nicht korrekt auf Abholposition rechts positioniert,Ringmontage,E08Usv01-Em,"22.05.2024, 19:20:22 ",Spät,00:20:22,2024-05-22 19:20:22+02:00,20.366666666666667,2024-05-22 19:40:44.000000002+02:00
Ms,"MS0911 Pneumatik Problem (Druckluft, Schläuche, Zylinder...)",Ringmontage,E08Usv01-Em,"06.07.2024, 20:43:56 ",Spät,00:43:56,2024-07-06 20:43:56+02:00,43.93333333333333,2024-07-06 21:27:51.999999998+02:00
W,WU0903 Optimierungen durch STB WZB Lieferant,Ringmontage,E08Usv01-Em,"11.12.2024, 15:24:06 ",Spät,00:24:06,2024-12-11 15:24:06+01:00,24.1,2024-12-11 15:48:12+01:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"31.12.2023, 01:34:27 ",Nacht,00:04:27,2023-12-31 01:34:27+01:00,4.45,2023-12-31 01:38:54+01:00
Ms,MS0930 Ringe werden nicht korrekt auf Abholposition rechts positioniert,Ringmontage,E08Usv01-Em,"03.08.2024, 05:25:55 ",Nacht,00:10:55,2024-08-03 05:25:55+02:00,10.916666666666666,2024-08-03 05:36:50.000000002+02:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min + Elektroden getauscht,Kontaktieren,E08Usv01-Vm,"29.05.2024, 15:08:20 ",Spät,00:08:20,2024-05-29 15:08:20+02:00,8.333333333333334,2024-05-29 15:16:39.999999998+02:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"05.07.2024, 22:39:19 ",Spät,00:24:19,2024-07-05 22:39:19+02:00,24.316666666666666,2024-07-05 23:03:38.000000002+02:00
Ms,"MS0311 Pneumatik Problem (Druckluft, Schläuche, Zylinder...)",Kontaktieren,E08Usv01-Vm,"20.05.2024, 05:24:16 ",Nacht,00:09:16,2024-05-20 05:24:16+02:00,9.266666666666667,2024-05-20 05:33:32.000000002+02:00
Ms,MS0320 Neues Fehlerbild Senswork neustart,Kontaktieren,E08Usv01-Vm,"14.01.2024, 21:20:43 ",Spät,00:20:43,2024-01-14 21:20:43+01:00,20.716666666666665,2024-01-14 21:41:26.000000002+01:00
Ms,MS0930 Ringe werden nicht korrekt auf Abholposition rechts positioniert,Ringmontage,E08Usv01-Em,"28.03.2024, 08:18:37 ",Früh,00:18:37,2024-03-28 08:18:37+01:00,18.616666666666667,2024-03-28 08:37:14.000000002+01:00
Ms,"MS0313 Reparatur STB (Kabelbruch, Motortausch,...)",Kontaktieren,E08Usv01-Vm,"27.02.2024, 14:00:00 ",Spät,00:15:00,2024-02-27 14:00:00+01:00,15.0,2024-02-27 14:15:00+01:00
Ms,MS0324 Prüf-Softwarefehler,Kontaktieren,E08Usv01-Vm,"13.07.2024, 19:13:38 ",Spät,00:13:38,2024-07-13 19:13:38+02:00,13.633333333333333,2024-07-13 19:27:15.999999998+02:00
Ms,MS0326 Drahtverlust  --  Signal,Kontaktieren,E08Usv01-Vm,"15.07.2024, 18:15:53 ",Spät,00:15:53,2024-07-15 18:15:53+02:00,15.883333333333333,2024-07-15 18:31:45.999999998+02:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"06.09.2024, 18:06:23 ",Spät,00:06:23,2024-09-06 18:06:23+02:00,6.383333333333334,2024-09-06 18:12:45.999999998+02:00
Ms,MS0920 Neues Fehlerbild,Ringmontage,E08Usv01-Em,"23.01.2025, 03:02:43 ",Nacht,00:32:43,2025-01-23 03:02:43+01:00,32.71666666666667,2025-01-23 03:35:26.000000002+01:00
Ms,MS0304 Handling (Roboter / Greifer / Achssystem ...) Crash,Kontaktieren,E08Usv01-Vm,"26.05.2024, 11:10:53 ",Früh,00:10:53,2024-05-26 11:10:53+02:00,10.883333333333333,2024-05-26 11:21:45.999999998+02:00
Ms,MS0304 Handling (Roboter / Greifer / Achssystem ...) Crash,Kontaktieren,E08Usv01-Vm,"05.02.2025, 18:10:36 ",Spät,00:10:36,2025-02-05 18:10:36+01:00,10.6,2025-02-05 18:21:12+01:00
Ms,MS0335 Lötdispenser verstopft,Kontaktieren,E08Usv01-Vm,"26.11.2024, 18:00:00 ",Spät,01:00:00,2024-11-26 18:00:00+01:00,60.0,2024-11-26 19:00:00+01:00
Ms,MS0341 Schweißen n.i.O,Kontaktieren,E08Usv01-Vm,"10.01.2025, 08:44:24 ",Früh,00:44:24,2025-01-10 08:44:24+01:00,44.4,2025-01-10 09:28:48+01:00
Ms,MS0930 Ringe werden nicht korrekt auf Abholposition rechts positioniert,Ringmontage,E08Usv01-Em,"05.08.2024, 03:43:24 ",Nacht,00:13:24,2024-08-05 03:43:24+02:00,13.4,2024-08-05 03:56:48+02:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"12.08.2024, 06:08:20 ",Früh,00:08:20,2024-08-12 06:08:20+02:00,8.333333333333334,2024-08-12 06:16:39.999999998+02:00
R,RM0303 Elektrodenwechsel,Kontaktieren,E08Usv01-Vm,"26.02.2024, 18:08:20 ",Spät,00:08:20,2024-02-26 18:08:20+01:00,8.333333333333334,2024-02-26 18:16:39.999999998+01:00
Ms,"MS0618 WT Transportfehler (verklemmt, ...)",Pcb,E08Usv01-Vm,"28.01.2025, 19:14:20 ",Spät,00:14:20,2025-01-28 19:14:20+01:00,14.333333333333334,2025-01-28 19:28:39.999999998+01:00
W,WG0304 K1 Kontaktieren Elektrodenwechsel 1x pro Schicht 7 min,Kontaktieren,E08Usv01-Vm,"02.04.2024, 21:05:15 ",Spät,00:05:15,2024-04-02 21:05:15+02:00,5.25,2024-04-02 21:10:30+02:00
Ms,"MS0911 Pneumatik Problem (Druckluft, Schläuche, Zylinder...)",Ringmontage,E08Usv01-Em,"08.04.2024, 01:14:11 ",Nacht,00:44:11,2024-04-08 01:14:11+02:00,44.18333333333333,2024-04-08 01:58:21.999999998+02:00
Ms,MS0304 Handling (Roboter / Greifer / Achssystem ...) Crash,Kontaktieren,E08Usv01-Vm,"09.07.2024, 02:38:20 ",Nacht,00:08:20,2024-07-09 02:38:20+02:00,8.333333333333334,2024-07-09 02:46:39.999999998+02:00
Ms,MS0325 Drahtlage n.i.O,Kontaktieren,E08Usv01-Vm,"22.03.2024, 18:57:28 ",Spät,00:57:28,2024-03-22 18:57:28+01:00,57.46666666666667,2024-03-22 19:54:56.000000002+01:00
W,WU0902 Wartung Ringmontage ungeplant (WU),Ringmontage,E08Usv01-Em,"05.08.2024, 17:05:00 ",Spät,00:05:00,2024-08-05 17:05:00+02:00,5.0,2024-08-05 17:10:00+02:00
Ms,MS0928 Rütteltopf Ringe verklemmen in der Schiene Vereinzelung rechts,Ringmontage,E08Usv01-Em,"10.01.2025, 18:12:09 ",Spät,00:12:09,2025-01-10 18:12:09+01:00,12.15,2025-01-10 18:24:18+01:00
Ms,MS0625 Leiterplatte schief im Schlitten,Pcb,E08Usv01-Vm,"13.02.2024, 11:44:58 ",Früh,00:44:58,2024-02-13 11:44:58+01:00,44.96666666666667,2024-02-13 12:29:56.000000002+01:00
Ms,MS0327 Drahtposition auf PIN n.i.O.,Kontaktieren,E08Usv01-Vm,"22.10.2024, 01:36:40 ",Nacht,00:06:40,2024-10-22 01:36:40+02:00,6.666666666666667,2024-10-22 01:43:20.000000002+02:00
Ms,MS0930 Ringe werden nicht korrekt auf Abholposition rechts positioniert,Ringmontage,E08Usv01-Em,"08.07.2024, 00:34:17 ",Nacht,00:04:17,2024-07-08 00:34:17+02:00,4.283333333333333,2024-07-08 00:38:33.999999998+02:00
Ms,MS0325 Drahtlage n.i.O,Kontaktieren,E08Usv01-Vm,"03.04.2024, 11:16:40 ",Früh,00:16:40,2024-04-03 11:16:40+02:00,16.666666666666668,2024-04-03 11:33:20.000000002+02:00
Ms,MS0326 Drahtverlust,Kontaktieren,E08Usv01-Vm,"18.03.2024, 19:08:21 ",Spät,00:08:21,2024-03-18 19:08:21+01:00,8.35,2024-03-18 19:16:42+01:00
Ms,MS0932 Ringe verklemmen in der Vereinzelung rechts -> n.i.O Abwurf,Ringmontage,E08Usv01-Em,"07.05.2024, 07:16:48 ",Früh,00:16:48,2024-05-07 07:16:48+02:00,16.8,2024-05-07 07:33:36+02:00
W,WU0302 Wartung Kontaktieren ungeplant (WU),Kontaktieren,E08Usv01-Vm,"08.10.2024, 20:05:30 ",Spät,00:05:30,2024-10-08 20:05:30+02:00,5.5,2024-10-08 20:11:00+02:00
Ms,MS0905 Handling (Roboter / Greifer / Achssystem ...) Position Teachen,Ringmontage,E08Usv01-Em,"20.06.2024, 10:29:59 ",Früh,00:29:59,2024-06-20 10:29:59+02:00,29.983333333333334,2024-06-20 10:59:57.999999998+02:00
Ms,MS0608 PLC (SPS) Ablauffehler,Pcb,E08Usv01-Vm,"26.05.2024, 12:10:33 ",Früh,00:10:33,2024-05-26 12:10:33+02:00,10.55,2024-05-26 12:21:06+02:00
Ms,MS0926 Rütteltopf Ringe verklemmen an Übergang zu Vereinzelung recht,Ringmontage,E08Usv01-Em,"09.08.2024, 23:43:08 ",Nacht,00:13:08,2024-08-09 23:43:08+02:00,13.133333333333333,2024-08-09 23:56:15.999999998+02:00
Ms,MS0325 Drahtlage n.i.O,Kontaktieren,E08Usv01-Vm,"18.03.2024, 21:13:13 ",Spät,00:13:13,2024-03-18 21:13:13+01:00,13.216666666666667,2024-03-18 21:26:26.000000002+01:00
R,MS0601 Taktzeit wird nicht erreicht,Pcb,E08Usv01-Vm,"10.02.2025, 07:03:41 ",Früh,00:03:41,2025-02-10 07:03:41+01:00,3.6833333333333336,2025-02-10 07:07:21.999999998+01:00
R,RM0301 Rüstung Kontaktband,Kontaktieren,E08Usv01-Vm,"18.01.2024, 16:24:40 ",Spät,00:24:40,2024-01-18 16:24:40+01:00,24.666666666666668,2024-01-18 16:49:20.000000002+01:00
